time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-02T10:48:29.400Z,47.5936667,-113.6246667,12.54,1.67,ml,15,183,0.267,0.2,mb,mb80312014,2018-10-02T14:06:57.450Z,"36km ENE of Ronan, Montana",earthquake,0.75,1.22,0.102,2,reviewed,mb,mb
2018-10-02T10:48:07.940Z,37.5431667,-118.8766667,4.42,0.66,md,21,198,0.06014,0.03,nc,nc73092526,2018-10-02T17:54:16.170Z,"14km SE of Mammoth Lakes, CA",earthquake,0.65,0.94,0.133,17,reviewed,nc,nc
2018-10-02T10:40:13.410Z,-6.5872,-80.7271,10,4.7,mb,,145,6.229,0.7,us,us1000h5kk,2018-10-02T11:03:57.040Z,"79km W of Morrope, Peru",earthquake,7.4,1.9,0.065,72,reviewed,us,us
2018-10-02T10:40:09.420Z,18.1706,-66.992,19,1.99,md,3,142,0.094,0.25,pr,pr2018275006,2018-10-02T11:44:09.272Z,"1km SW of Maricao, Puerto Rico",earthquake,1.72,2.94,0.08,3,reviewed,pr,pr
2018-10-02T10:37:19.500Z,35.1943333,-118.9126667,18.29,1.2,ml,20,75,0.09542,0.15,ci,ci37376866,2018-10-02T20:22:54.632Z,"7km S of Lamont, CA",earthquake,0.31,0.71,0.21,12,reviewed,ci,ci
2018-10-02T10:29:16.550Z,36.2233,-98.8789,5,3,mb_lg,,70,0.277,0.52,us,us1000h5kf,2018-10-02T10:43:22.040Z,"21km NNE of Taloga, Oklahoma",earthquake,1.7,2,0.052,96,reviewed,us,us
2018-10-02T10:14:06.330Z,19.3881,-65.1931,85,3.6,md,12,330,1.408,0.29,pr,pr2018275005,2018-10-02T13:40:43.040Z,"120km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.46,7.42,0.38,9,reviewed,pr,pr
2018-10-02T10:13:06.674Z,38.9399,-118.8183,7.8,1.1,ml,15,84.92,0.332,0.1898,nn,nn00659237,2018-10-03T02:05:00.586Z,"30km E of Yerington, Nevada",earthquake,,22.2,0.22,7,reviewed,nn,nn
2018-10-02T10:11:41.550Z,19.4483337,-155.8731689,9.38,1.79,md,38,208,0.1702,0.22,hv,hv70626432,2018-10-02T10:14:52.630Z,"1km SW of Honaunau-Napoopoo, Hawaii",earthquake,1,0.54,0.08,4,automatic,hv,hv
2018-10-02T10:08:37.460Z,-17.825,167.8506,10,5.6,mww,,48,4.324,0.76,us,us1000h5k9,2018-10-03T20:57:58.040Z,"50km WSW of Port-Vila, Vanuatu",earthquake,8.2,1.9,0.073,18,reviewed,us,us
2018-10-02T10:03:49.470Z,33.2295,-116.7375,9.46,1.46,ml,57,31,0.01895,0.2,ci,ci37376850,2018-10-02T13:52:24.870Z,"3km ESE of Lake Henshaw, CA",earthquake,0.21,0.56,0.13,25,reviewed,ci,ci
2018-10-02T09:46:46.678Z,39.5681,-119.083,6.4,0.8,ml,5,248.22,0.273,0.1923,nn,nn00659276,2018-10-03T02:05:21.687Z,"15km ESE of Fernley, Nevada",earthquake,,12.4,0.27,4,reviewed,nn,nn
2018-10-02T09:46:04.468Z,63.0712,-150.5945,92.9,1.9,ml,,,,0.91,ak,ak20268881,2018-10-02T09:51:12.623Z,"86km NNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-02T09:43:27.070Z,34.0045,-117.0203333,16.01,1.25,ml,53,39,0.07994,0.15,ci,ci37376842,2018-10-02T21:04:42.620Z,"4km ENE of Calimesa, CA",earthquake,0.17,0.42,0.252,24,reviewed,ci,ci
2018-10-02T09:41:24.973Z,69.188,-147.7856,0,1.5,ml,,,,0.91,ak,ak20268879,2018-10-02T09:44:10.983Z,"120km S of Prudhoe Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T09:41:15.618Z,62.9076,-149.6726,63.6,1.9,ml,,,,0.54,ak,ak20268877,2018-10-02T09:45:51.436Z,"65km SW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-02T09:37:10.720Z,38.8235016,-122.809166,0.86,0.55,md,10,119,0.01892,0.03,nc,nc73092511,2018-10-02T09:52:03.403Z,"7km NW of The Geysers, CA",earthquake,0.28,0.78,,1,automatic,nc,nc
2018-10-02T09:31:17.490Z,37.5815,-119.0098333,2.38,0.42,md,12,207,0.0319,0.04,nc,nc73092506,2018-10-02T17:53:15.983Z,"7km SSW of Mammoth Lakes, CA",earthquake,0.67,0.46,0.357,10,reviewed,nc,nc
2018-10-02T09:20:29.590Z,69.2131,-146.2608,6.5,2.1,ml,,,,1.33,ak,ak20268873,2018-10-02T09:25:28.108Z,"124km NNW of Arctic Village, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-02T09:11:32.864Z,69.6113,-144.2365,0.9,2.2,ml,,,,1.15,ak,ak20268867,2018-10-02T09:16:06.208Z,"62km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-02T09:06:22.686Z,69.3414,-146.3973,6.7,1.8,ml,,,,0.82,ak,ak20268864,2018-10-02T09:16:06.440Z,"126km SE of Prudhoe Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-02T09:02:12.140Z,59.3608333,-153.427,-0.1,0.8,ml,7,158,0.009237,0.08,av,av61790541,2018-10-02T20:54:15.610Z,"94km ESE of Old Iliamna, Alaska",earthquake,0.14,0.35,0.085,6,reviewed,av,av
2018-10-02T09:01:53.950Z,38.8136667,-122.8146667,2.79,1.38,md,40,46,0.01036,0.06,nc,nc73092496,2018-10-02T23:25:04.317Z,"6km NW of The Geysers, CA",earthquake,0.16,0.28,0.125,10,reviewed,nc,nc
2018-10-02T09:01:52.140Z,34.2281667,-117.4635,10.13,0.9,ml,36,34,0.01672,0.13,ci,ci37376834,2018-10-02T20:57:37.380Z,"5km SE of Lytle Creek, CA",earthquake,0.19,0.26,0.087,19,reviewed,ci,ci
2018-10-02T09:00:47.690Z,38.824,-122.855,2.46,0.64,md,14,65,0.00383,0.02,nc,nc73092501,2018-10-02T18:30:02.880Z,"10km WNW of The Geysers, CA",earthquake,0.33,0.58,0.308,2,reviewed,nc,nc
2018-10-02T08:58:23.890Z,55.3635,-162.039,-3,0.84,ml,5,275,0.07352,0.28,av,av70805509,2018-10-02T21:06:54.170Z,"47km ENE of Cold Bay, Alaska",earthquake,1.46,0.77,0.11,5,reviewed,av,av
2018-10-02T08:57:27.530Z,46.8885,-112.2866667,13.86,0.99,ml,7,194,0.082,0.07,mb,mb80312049,2018-10-02T16:07:02.620Z,"24km NW of Helena Valley Northwest, Montana",earthquake,0.7,0.9,0.131,2,reviewed,mb,mb
2018-10-02T08:52:32.140Z,47.4116667,-113.085,13.11,0.56,md,14,181,0.326,0.14,mb,mb80312044,2018-10-02T16:03:27.610Z,"39km NE of Seeley Lake, Montana",earthquake,0.59,0.66,0.281,5,reviewed,mb,mb
2018-10-02T08:46:40.510Z,39.6053333,-121.9283333,19.38,1.31,md,13,105,0.2217,0.1,nc,nc73092491,2018-10-02T23:13:04.398Z,"12km WSW of Durham, CA",earthquake,0.58,1.18,0.114,9,reviewed,nc,nc
2018-10-02T08:41:52.406Z,38.2274,-118.7731,14.1,0.7,ml,7,118.75,0.212,0.2145,nn,nn00659268,2018-10-03T02:05:14.539Z,"35km SSW of Hawthorne, Nevada",earthquake,,6.2,0.43,2,reviewed,nn,nn
2018-10-02T08:41:33.740Z,40.4086667,-124.439,23,2.61,md,17,244,0.1023,0.08,nc,nc73092486,2018-10-02T22:57:04.942Z,"16km NW of Petrolia, CA",earthquake,1.31,0.42,0.155,34,reviewed,nc,nc
2018-10-02T08:34:35.652Z,62.8664,-148.5398,55.5,1.9,ml,,,,1.05,ak,ak20268860,2018-10-02T08:39:20.198Z,"62km SSE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T08:21:37.850Z,33.4903333,-116.7818333,6.06,0.31,ml,12,86,0.0836,0.09,ci,ci37376826,2018-10-02T13:50:56.909Z,"9km NE of Aguanga, CA",earthquake,0.28,0.87,0.124,5,reviewed,ci,ci
2018-10-02T08:21:18.198Z,60.0437,-141.5396,0,1.5,ml,,,,1.15,ak,ak20268858,2018-10-02T08:25:58.020Z,"49km E of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T08:13:50.410Z,34.1258333,-117.7805,4.24,1.04,ml,45,108,0.09692,0.19,ci,ci37376818,2018-10-02T20:45:26.300Z,"3km NNW of La Verne, CA",earthquake,0.24,0.59,0.129,18,reviewed,ci,ci
2018-10-02T08:07:32.800Z,38.118,-112.5973333,5.13,1.83,ml,24,64,0.1621,0.26,uu,uu60298737,2018-10-02T15:58:52.510Z,"18km SSE of Beaver, Utah",earthquake,0.4,1.7,0.049,5,reviewed,uu,uu
2018-10-02T08:02:49.370Z,37.3372,-115.8406,0,0,ml,13,317.18,0.194,0.1576,nn,nn00659361,2018-10-03T02:06:20.912Z,"59km W of Alamo, Nevada",earthquake,,0,0.2,6,reviewed,nn,nn
2018-10-02T07:54:36.760Z,-10.5538,120.2506,35,4.5,mb,,80,2.733,0.9,us,us1000h5j0,2018-10-02T12:56:27.040Z,"39km S of Nggongi Satu, Indonesia",earthquake,6.8,1.9,0.107,26,reviewed,us,us
2018-10-02T07:50:20.810Z,38.3465,-122.4266667,8.8,1.43,md,18,154,0.02498,0.05,nc,nc73092481,2018-10-02T22:43:02.369Z,"6km NE of Boyes Hot Springs, CA",earthquake,0.63,0.31,0.238,20,reviewed,nc,nc
2018-10-02T07:48:01.419Z,61.8335,-151.0311,65.7,1.7,ml,,,,0.39,ak,ak20268852,2018-10-02T07:54:03.333Z,"53km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-02T07:45:34.193Z,59.8887,-142.0151,0,1.7,ml,,,,2.15,ak,ak20268851,2018-10-02T07:50:12.341Z,"30km SE of Cape Yakataga, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-10-02T07:41:08.261Z,65.4642,-161.8659,0,1.8,ml,,,,0.83,ak,ak20268846,2018-10-02T07:48:01.643Z,"163km SSE of Kotzebue, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-02T07:35:48.301Z,36.584,-116.3242,10.2,-0.4,ml,7,107.21,0.063,0.1121,nn,nn00659350,2018-10-03T02:06:06.562Z,"51km NW of Pahrump, Nevada",earthquake,,2.6,0.2,3,reviewed,nn,nn
2018-10-02T07:34:03.450Z,38.8183327,-122.8525009,4.52,0.57,md,7,179,0.01446,0.04,nc,nc73092471,2018-10-02T07:50:03.664Z,"10km WNW of The Geysers, CA",earthquake,1.9,3.7,,1,automatic,nc,nc
2018-10-02T07:32:11.850Z,33.6608333,-116.7,14.54,0.27,ml,15,128,0.02329,0.04,ci,ci37376810,2018-10-02T19:04:00.794Z,"9km S of Idyllwild, CA",earthquake,0.21,0.43,0.288,3,reviewed,ci,ci
2018-10-02T07:31:05.856Z,69.6079,-144.1342,0.2,3.1,ml,,,,0.67,ak,ak20268840,2018-10-02T07:35:59.349Z,"61km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-02T07:19:44.400Z,35.927,-117.683,2.71,0.89,ml,22,50,0.0337,0.08,ci,ci37376802,2018-10-02T20:47:17.398Z,"20km E of Little Lake, CA",earthquake,0.11,0.19,0.141,10,reviewed,ci,ci
2018-10-02T07:19:15.102Z,68.5575,-147.8119,10.5,1.5,ml,,,,1.21,ak,ak20268839,2018-10-02T07:22:37.007Z,"105km WNW of Arctic Village, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-02T07:09:15.727Z,39.5864,-119.0786,8.4,0.9,ml,4,249.63,0.267,0.0603,nn,nn00659348,2018-10-03T02:06:04.386Z,"15km E of Fernley, Nevada",earthquake,,10.2,0.27,3,reviewed,nn,nn
2018-10-02T07:01:09.580Z,-10.4828,120.3092,35,4.8,mb,,79,2.643,0.95,us,us1000h5ih,2018-10-02T07:52:49.040Z,"32km SSE of Nggongi, Indonesia",earthquake,6.8,2,0.084,44,reviewed,us,us
2018-10-02T07:00:09.887Z,39.5715,-119.1107,1.9,1.1,ml,13,164.12,0.253,0.0827,nn,nn00659229,2018-10-03T02:04:58.337Z,"12km ESE of Fernley, Nevada",earthquake,,1.9,0.19,7,reviewed,nn,nn
2018-10-02T06:59:51.222Z,61.699,-151.0163,68,1.3,ml,,,,0.36,ak,ak20268835,2018-10-02T07:02:54.104Z,"52km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-02T06:49:23.580Z,36.5831667,-121.188,7.15,1.51,md,24,59,0.008425,0.07,nc,nc73092456,2018-10-02T22:41:03.353Z,"7km NW of Pinnacles, CA",earthquake,0.25,0.39,0.247,22,reviewed,nc,nc
2018-10-02T06:49:20.360Z,37.6691667,-118.8636667,3.49,0.93,md,20,149,0.03612,0.06,nc,nc73092461,2018-10-02T18:40:02.938Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.4,0.53,0.192,18,reviewed,nc,nc
2018-10-02T06:47:28.410Z,36.013,-117.9191667,2.5,0.9,ml,20,143,0.02391,0.09,ci,ci37376786,2018-10-03T02:06:02.829Z,"4km SE of Coso Junction, CA",earthquake,0.2,0.15,0.18,16,reviewed,ci,ci
2018-10-02T06:46:37.213Z,60.8071,-145.8683,17.7,1.3,ml,,,,0.59,ak,ak20268834,2018-10-02T06:49:42.136Z,"30km NNW of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-02T06:46:14.750Z,47.8558333,-113.6541667,5,-0.21,md,4,303,0.241,0.1,mb,mb80312059,2018-10-02T16:53:41.630Z,"38km SE of Bigfork, Montana",earthquake,2.57,31.61,,1,reviewed,mb,mb
2018-10-02T06:39:59.417Z,37.1613,-116.6076,7.9,0.8,ml,45,178.01,0.093,0.2129,nn,nn00659220,2018-10-03T02:04:56.201Z,"31km NNE of Beatty, Nevada",earthquake,,1.3,0.35,26,reviewed,nn,nn
2018-10-02T06:34:58.539Z,39.3536,-118.1354,7.6,0.2,ml,4,334.23,0.045,0.0167,nn,nn00659345,2018-10-03T02:06:01.119Z,"56km ESE of Fallon, Nevada",earthquake,,5.7,0,1,reviewed,nn,nn
2018-10-02T06:34:01.790Z,38.8405,-122.8378333,1.5,1.75,md,37,88,0.002646,0.04,nc,nc73092446,2018-10-03T02:33:04.243Z,"10km NW of The Geysers, CA",earthquake,0.16,0.23,0.127,10,reviewed,nc,nc
2018-10-02T06:29:55.290Z,38.8396683,-122.8375015,1.34,1.05,md,15,93,0.001907,0.04,nc,nc73092441,2018-10-02T07:05:02.398Z,"10km NW of The Geysers, CA",earthquake,0.32,0.38,0.17,5,automatic,nc,nc
2018-10-02T06:26:24.840Z,4.9031,125.4253,183.44,4.7,mb,,123,2.157,0.7,us,us1000h5ib,2018-10-02T09:41:01.040Z,"55km S of Sarangani, Philippines",earthquake,9.3,7.4,0.102,29,reviewed,us,us
2018-10-02T06:23:34.113Z,39.3648,-118.0711,8.5,2,ml,27,97.38,0.066,0.1683,nn,nn00659209,2018-10-03T02:04:53.512Z,"56km NNW of Gabbs, Nevada",earthquake,,1.1,0.26,14,reviewed,nn,nn
2018-10-02T06:22:28.131Z,37.3805,-117.0786,14.2,-0.2,ml,6,210.69,0.37,0.1196,nn,nn00659342,2018-10-03T02:05:59.571Z,"38km SSE of Goldfield, Nevada",earthquake,,13.9,0.22,4,reviewed,nn,nn
2018-10-02T06:09:18.360Z,-10.5031,120.29,15.89,4.5,mb,,79,2.67,1.27,us,us1000h5i1,2018-10-02T09:46:51.040Z,"34km S of Nggongi Satu, Indonesia",earthquake,5.3,5.5,0.119,21,reviewed,us,us
2018-10-02T06:01:49.864Z,37.3055,-115.8845,6.2,0.1,ml,39,116.02,0.148,0.1719,nn,nn00659208,2018-10-03T02:04:49.333Z,"64km W of Alamo, Nevada",earthquake,,1.5,0.46,21,reviewed,nn,nn
2018-10-02T06:01:36.740Z,38.8256667,-122.7966667,1.29,1.35,md,41,36,0.01072,0.08,nc,nc73092431,2018-10-03T05:56:02.633Z,"6km W of Cobb, CA",earthquake,0.15,0.23,0.203,12,reviewed,nc,nc
2018-10-02T05:59:12.531Z,37.3076,-115.8888,8.6,-0.2,ml,11,307.4,0.148,0.1403,nn,nn00659366,2018-10-03T02:06:26.359Z,"64km W of Alamo, Nevada",earthquake,,11.1,0.76,4,reviewed,nn,nn
2018-10-02T05:54:23.193Z,62.9643,-148.3526,50.1,2.3,ml,,,,0.59,ak,ak20268827,2018-10-02T06:03:55.499Z,"56km SSE of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-02T05:52:43.240Z,37.6705,-118.8628333,3.95,0.96,md,22,152,0.03747,0.05,nc,nc73092426,2018-10-02T17:28:43.298Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.39,0.46,0.294,19,reviewed,nc,nc
2018-10-02T05:47:49.418Z,36.7551,-116.2722,10.1,-0.3,ml,8,222.62,0.055,0.1136,nn,nn00659364,2018-10-03T02:06:23.785Z,"46km ESE of Beatty, Nevada",earthquake,,3.9,0.77,3,reviewed,nn,nn
2018-10-02T05:47:40.730Z,37.5965,-118.9438333,2.44,0.43,md,20,127,0.02415,0.03,nc,nc73092421,2018-10-02T17:18:10.674Z,"6km SE of Mammoth Lakes, CA",earthquake,0.36,0.42,0.337,18,reviewed,nc,nc
2018-10-02T05:38:24.130Z,37.6073333,-118.887,2.28,0.47,md,11,157,0.02236,0.05,nc,nc73092416,2018-10-02T17:08:39.321Z,"9km ESE of Mammoth Lakes, CA",earthquake,0.41,0.6,0.21,10,reviewed,nc,nc
2018-10-02T05:34:11.555Z,61.3135,-147.3664,14.9,1.6,ml,,,,0.55,ak,ak20268824,2018-10-02T05:39:21.449Z,"58km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-02T05:26:05.300Z,37.607,-118.8868333,2.4,0.37,md,17,157,0.02243,0.03,nc,nc73092411,2018-10-02T17:05:08.544Z,"9km ESE of Mammoth Lakes, CA",earthquake,0.35,0.57,0.109,13,reviewed,nc,nc
2018-10-02T05:15:33.750Z,0.2915,126.2532,47.04,5.1,mb,,51,1.211,0.78,us,us1000h5hp,2018-10-02T05:30:53.040Z,"135km WSW of Kota Ternate, Indonesia",earthquake,6.8,7.5,0.087,43,reviewed,us,us
2018-10-02T05:13:56.550Z,32.8951667,-116.2636667,8.18,1.35,ml,48,66,0.1335,0.2,ci,ci37376754,2018-10-02T20:48:19.978Z,"26km ENE of Pine Valley, CA",earthquake,0.19,0.76,0.123,31,reviewed,ci,ci
2018-10-02T05:10:42.329Z,65.525,-161.9036,1.9,1.7,ml,,,,0.79,ak,ak20268819,2018-10-02T05:15:27.869Z,"156km SSE of Kotzebue, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T05:06:20.370Z,35.9552,-97.2444,3.93,2.9,mb_lg,,60,0.097,0.12,us,us1000h5he,2018-10-02T05:45:19.040Z,"1km NE of Langston, Oklahoma",earthquake,1.2,1.2,0.096,30,reviewed,us,us
2018-10-02T05:03:27.610Z,39.0123333,-122.5645,-0.73,1.99,md,20,110,0.111,0.06,nc,nc73092406,2018-10-03T00:30:03.548Z,"8km NE of Clearlake, CA",earthquake,0.21,0.58,0.204,21,reviewed,nc,nc
2018-10-02T05:02:27.997Z,37.1549,-117.3567,8,1.1,ml,36,138.61,0.164,0.1661,nn,nn00659200,2018-10-03T02:04:47.016Z,"59km WNW of Beatty, Nevada",earthquake,,1.4,0.49,18,reviewed,nn,nn
2018-10-02T05:02:00.907Z,37.159,-117.3586,10.3,0.4,ml,7,163.54,0.162,0.1694,nn,nn00659362,2018-10-03T02:06:22.364Z,"60km WNW of Beatty, Nevada",earthquake,,5.5,0.41,6,reviewed,nn,nn
2018-10-02T04:59:26.290Z,-1.5951,120.2339,10,5,mb,,90,2.596,0.71,us,us1000h5hb,2018-10-02T05:17:07.040Z,"50km WSW of Kasiguncu, Indonesia",earthquake,6.4,1.9,0.109,27,reviewed,us,us
2018-10-02T04:55:40.239Z,69.296,-146.623,9.5,2,ml,,,,0.9,ak,ak20268813,2018-10-02T05:00:05.295Z,"125km SSE of Prudhoe Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-02T04:52:45.060Z,19.3901667,-154.9665,5.79,1.91,ml,50,199,0.05613,0.19,hv,hv70625847,2018-10-02T21:10:25.500Z,"10km SSW of Leilani Estates, Hawaii",earthquake,0.65,0.45,0.188,10,reviewed,hv,hv
2018-10-02T04:51:53.027Z,67.6577,-156.9764,0,1.6,ml,,,,0.89,ak,ak20268812,2018-10-02T04:58:24.827Z,"83km N of Kobuk, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-02T04:49:31.470Z,-10.4747,120.1211,20.71,5.6,mww,,37,2.774,1.22,us,us1000h5h5,2018-10-03T21:02:50.040Z,"33km SSW of Nggongi Satu, Indonesia",earthquake,6.9,5,0.073,18,reviewed,us,us
2018-10-02T04:47:40.740Z,33.4758333,-116.7831667,7.2,0.57,ml,12,101,0.0972,0.23,ci,ci37376746,2018-10-02T20:37:24.032Z,"8km ENE of Aguanga, CA",earthquake,0.59,2.1,0.062,3,automatic,ci,ci
2018-10-02T04:46:24.720Z,33.1778333,-115.615,2.17,1.91,ml,46,42,0.0006476,0.24,ci,ci37376738,2018-10-02T20:30:39.172Z,"11km WNW of Calipatria, CA",earthquake,0.24,0.16,0.211,39,reviewed,ci,ci
2018-10-02T04:40:37.680Z,58.2868333,-154.96,-2.16,0.62,ml,8,209,0.08352,0.17,av,av61790491,2018-10-02T20:25:42.280Z,"101km NW of Larsen Bay, Alaska",earthquake,0.74,3.02,0.329,8,reviewed,av,av
2018-10-02T04:35:29.488Z,39.5646,-119.1354,1.4,1,ml,14,160.37,0.242,0.1919,nn,nn00659196,2018-10-03T02:04:43.759Z,"11km ESE of Fernley, Nevada",earthquake,,2.7,0.2,7,reviewed,nn,nn
2018-10-02T04:34:26.610Z,38.5933333,-122.8005,-0.56,1.44,md,21,125,0.122,0.05,nc,nc73092401,2018-10-02T23:03:04.536Z,"5km NNE of Windsor, CA",earthquake,0.23,0.75,0.181,17,reviewed,nc,nc
2018-10-02T04:30:34.818Z,37.0508,-116.1699,6.3,-0.5,ml,17,150.45,0.032,0.1741,nn,nn00659360,2018-10-03T02:06:19.568Z,"54km ENE of Beatty, Nevada",earthquake,,1.4,0.59,5,reviewed,nn,nn
2018-10-02T04:26:02.617Z,37.1536,-117.3598,6.9,1.4,ml,48,139.25,0.167,0.1979,nn,nn00659188,2018-10-03T02:04:40.053Z,"59km WNW of Beatty, Nevada",earthquake,,1.4,0.25,27,reviewed,nn,nn
2018-10-02T04:11:47.600Z,-10.4935,120.2867,28.44,4.2,mb,,83,2.666,1.43,us,us1000h5gv,2018-10-02T04:41:22.040Z,"33km S of Nggongi, Indonesia",earthquake,8.2,8.4,0.141,14,reviewed,us,us
2018-10-02T04:07:20.809Z,69.0585,-147.7288,0.8,1.8,ml,,,,0.61,ak,ak20268808,2018-10-02T04:14:58.490Z,"135km S of Prudhoe Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-02T03:58:32.960Z,35.9755,-120.9408333,10.66,0.86,md,14,98,0.06461,0.06,nc,nc73092396,2018-10-02T18:09:04.748Z,"6km SSW of San Ardo, CA",earthquake,0.29,0.7,0.143,10,reviewed,nc,nc
2018-10-02T03:57:13.453Z,36.9339,-116.1304,6.2,-0.2,ml,19,54.08,0.039,0.1101,nn,nn00659354,2018-10-03T02:06:16.293Z,"56km E of Beatty, Nevada",earthquake,,1.2,0.39,8,reviewed,nn,nn
2018-10-02T03:55:47.980Z,36.0016667,-120.562,3.81,1.42,md,34,91,0.02199,0.06,nc,nc73092391,2018-10-02T23:17:02.699Z,"16km NW of Parkfield, CA",earthquake,0.21,0.26,0.146,15,reviewed,nc,nc
2018-10-02T03:55:05.200Z,36.002,-120.8841667,8.47,0.85,md,13,97,0.02318,0.02,nc,nc73092386,2018-10-02T19:15:04.158Z,"3km SE of San Ardo, CA",earthquake,0.27,1.52,0.186,10,reviewed,nc,nc
2018-10-02T03:48:58.790Z,37.761,-121.9178333,9.97,1.77,md,54,58,0.0312,0.06,nc,nc73092381,2018-10-03T03:01:02.407Z,"6km ESE of San Ramon, CA",earthquake,0.13,0.22,0.208,48,reviewed,nc,nc
2018-10-02T03:42:08.419Z,65.468,-161.9067,4.6,1.8,ml,,,,0.59,ak,ak20268805,2018-10-02T03:45:23.815Z,"162km SSE of Kotzebue, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-02T03:37:36.150Z,33.4903333,-116.7928333,3.97,0.53,ml,27,48,0.02286,0.13,ci,ci37376730,2018-10-02T17:43:58.807Z,"8km NE of Aguanga, CA",earthquake,0.19,0.27,0.098,9,reviewed,ci,ci
2018-10-02T03:34:31.595Z,37.0984,-116.1513,8.4,-0.3,ml,9,180.77,0.042,0.1306,nn,nn00659328,2018-10-03T02:05:49.797Z,"58km ENE of Beatty, Nevada",earthquake,,2.3,0.03,2,reviewed,nn,nn
2018-10-02T03:33:54.081Z,59.9444,-140.9865,2.3,1.6,ml,,,,0.96,ak,ak20268804,2018-10-02T03:45:23.575Z,"81km E of Cape Yakataga, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-02T03:33:49.013Z,37.1185,-116.2692,4.2,-0.1,ml,22,147.46,0.014,0.1689,nn,nn00659294,2018-10-03T02:05:33.989Z,"49km ENE of Beatty, Nevada",earthquake,,1.2,0.62,11,reviewed,nn,nn
2018-10-02T03:31:42.110Z,46.8221667,-121.9246667,9.46,0.9,ml,8,188,0.02567,0.08,uw,uw61425122,2018-10-04T19:57:27.560Z,"26km E of Eatonville, Washington",earthquake,0.39,0.55,0.14,7,reviewed,uw,uw
2018-10-02T03:27:51.260Z,36.4583,141.2201,31.46,4.9,mb,,117,1.449,1.1,us,us1000h5gh,2018-10-03T15:49:06.455Z,"53km ESE of Hitachi, Japan",earthquake,6.8,5.4,0.063,78,reviewed,us,us
2018-10-02T03:20:37.130Z,18.9945,-68.24,94,2.82,md,7,214,0.501,0.56,pr,pr2018275004,2018-10-02T07:23:10.798Z,"48km NNE of Punta Cana, Dominican Republic",earthquake,8.77,7.11,0.39,4,reviewed,pr,pr
2018-10-02T03:16:33.490Z,36.0348333,-120.6135,0.71,0.61,md,16,201,0.03669,0.07,nc,nc73092376,2018-10-02T18:06:18.767Z,"22km NW of Parkfield, CA",earthquake,0.88,2.56,0.073,4,reviewed,nc,nc
2018-10-02T03:13:42.724Z,37.0956,-116.2515,5.2,-0.3,ml,20,93.22,0.021,0.1989,nn,nn00659280,2018-10-03T02:05:24.526Z,"49km ENE of Beatty, Nevada",earthquake,,1.6,0.68,11,reviewed,nn,nn
2018-10-02T03:06:49.362Z,61.3232,-147.3695,21,1.4,ml,,,,0.65,ak,ak20268798,2018-10-02T03:10:58.402Z,"58km WNW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-02T03:04:09.953Z,64.9638,-149.1803,0.9,1.7,ml,,,,0.73,ak,ak20268791,2018-10-02T03:09:17.935Z,"43km N of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-02T03:02:32.820Z,61.5227,-149.9319,40.5,1.3,ml,,,,0.79,ak,ak20268789,2018-10-02T03:05:57.029Z,"1km E of Big Lake, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-10-02T02:59:28.000Z,33.2341667,-116.7706667,11.63,1.1,ml,50,28,0.01014,0.17,ci,ci37376714,2018-10-02T20:20:23.142Z,"1km SW of Lake Henshaw, CA",earthquake,0.16,0.39,0.159,24,reviewed,ci,ci
